5.83 -0.291133 0.710528 0.294805
5.84 -0.284113 0.704834 0.288756
5.85 -0.277149 0.699198 0.282845
5.86 -0.270241 0.693624 0.277072
5.87 -0.263387 0.688116 0.271438
5.88 -0.256587 0.682677 0.265942
5.89 -0.249841 0.67731 0.260585
5.9 -0.243147 0.67202 0.255366
5.91 -0.236505 0.666809 0.250284
5.92 -0.229913 0.66168 0.24534
5.93 -0.223372 0.656637 0.240534
5.94 -0.21688 0.651684 0.235864
5.95 -0.210436 0.646822 0.231331
5.96 -0.204039 0.642054 0.226933
5.97 -0.197688 0.637385 0.22267
5.98 -0.191382 0.632816 0.218542
5.99 -0.185121 0.62835 0.214547
6 -0.178902 0.62399 0.210685
6.01 -0.172726 0.619739 0.206955
6.02 -0.16659 0.615599 0.203357
6.03 -0.160495 0.611572 0.199889
6.04 -0.154437 0.60766 0.196551
6.05 -0.148417 0.603867 0.193342
6.06 -0.142433 0.600194 0.19026
6.07 -0.136484 0.596643 0.187306
6.08 -0.130569 0.593217 0.184477
6.09 -0.124686 0.589916 0.181774
6.1 -0.118834 0.586743 0.179195
6.11 -0.113012 0.583701 0.176739
6.12 -0.107218 0.580789 0.174406
6.13 -0.101452 0.57801 0.172194
6.14 -0.0957111 0.575366 0.170103
6.15 -0.0899947 0.572857 0.168132
6.16 -0.0843014 0.570486 0.16628
6.17 -0.0786297 0.568252 0.164547
6.18 -0.0729782 0.566158 0.16293
6.19 -0.0673456 0.564204 0.161431
6.2 -0.0617304 0.562391 0.160047
6.21 -0.0561312 0.560721 0.158779
6.22 -0.0505465 0.559193 0.157626
6.23 -0.044975 0.557808 0.156586
6.24 -0.0394152 0.556568 0.155661
6.25 -0.0338656 0.555471 0.154848
6.26 -0.0283248 0.55452 0.154147
6.27 -0.0227913 0.553713 0.153559
6.28 -0.0172638 0.553052 0.153082
6.29 -0.0117406 0.552536 0.152717
6.3 -0.00622047 0.552165 0.152462
6.31 -0.000701847 0.551939 0.152318
6.32 0.00481668 0.551858 0.152285
6.33 0.0103366 0.551921 0.152362
6.34 0.0158593 0.552128 0.152549
6.35 0.0213862 0.552479 0.152845
6.36 0.0269187 0.552974 0.153252
6.37 0.0324584 0.55361 0.153769
